comment_id,video_id,detected_lang,sentiment,misinfo_label,misinfo_score,topic_id
UgxHl-Of5M2jJNovo6J4AaABAg,F6hlmbklbns,EN,negative,nan,,1
UgxsfNBN76ejwoDvuJ54AaABAg,2sC73Of0Jjg,OTHER,positive,nan,,-1
Ugxn94m-rWNpHVJwL5V4AaABAg,074ozFxhUxY,EN,neutral,nan,,-1
UgxXuvo8TYLkcJFMECx4AaABAg,eJJUjaaIJqU,OTHER,positive,nan,,0
UgykI1hf8wwAVb2lugZ4AaABAg,iIW6kWtP-1Q,OTHER,negative,nan,,4
UgzEE88tvITyoMI0jyF4AaABAg,x615nbs-qE4,OTHER,negative,nan,,-1
UgzttFGVbWaR2sVVvdN4AaABAg,g-nfvnxLAVo,EN,neutral,nan,,-1
UgzAhLI16YpVJhk7Z354AaABAg,jG8kmOxo8Xo,EN,positive,nan,,-1
UgwyXcnlnwcOr_Hy9Fd4AaABAg,d9EcofEwJRM,OTHER,negative,nan,,3
Ugz51LXpjgXdnZw9iD14AaABAg,aNrM159J5CM,EN,negative,nan,,-1
Ugx9TfRJwZRKK72sEl94AaABAg,qcQG7ulokjw,OTHER,positive,nan,,-1
UgyWc2R4rCXlEse0mgp4AaABAg,a84RwZ3n8b4,OTHER,negative,nan,,-1
UgywQ-EzxLwRn6GVxVZ4AaABAg,SISAjHcwRBw,EN,neutral,nan,,0
Ugz70TiHFnXnHaPng4h4AaABAg,hJ8YNkBioEU,EN,neutral,nan,,0
UgxmY_hfPVtCe97yUB14AaABAg,UhNVPdwdifE,OTHER,negative,nan,,13
UgybChYpXbedO517LtB4AaABAg,AW5OcEOy9NU,OTHER,positive,nan,,-1
UgyHu76EpnEoTNCdxUl4AaABAg,OTgvIh_m1Wg,EN,positive,nan,,1
Ugxc6lBqNAD5iHSC2xl4AaABAg,6Nzluyss1a0,OTHER,positive,nan,,5
UgwTCSK36nLq_gcBMwB4AaABAg,qcQG7ulokjw,OTHER,positive,nan,,7
UgyQvaNk8tUvMVlG-h54AaABAg,SjQitcEmlps,EN,negative,nan,,-1
UgyZuoLI2S_qPM3Q3594AaABAg,h7uE5vlWBpc,EN,positive,nan,,-1
UgzaK4ieA3qAGlyAy554AaABAg,ISU97qNFwq0,EN,positive,nan,,-1
UgyyVaMNIGDvkyzR5fZ4AaABAg,0nOUkyuL2V0,EN,negative,nan,,0
UgyAJYvLjFtew2yXsOR4AaABAg,uaBErbI1FtA,OTHER,negative,nan,,-1
Ugw1rZW6FDgqlFLtWv94AaABAg,AtDYrZpcP7U,OTHER,positive,nan,,7
Ugzsba7428FiNXvq6ed4AaABAg,Arxc7rQ5G2o,OTHER,neutral,nan,,-1
UgwBQWqzpLeBdvsesR94AaABAg,K0IhQ8ZJpVA,OTHER,neutral,nan,,-1
UgwqIGtoMZwYGYuNsw54AaABAg,QvNrCL3Nsmc,EN,positive,nan,,-1
UgwsxD8xjNArJPl5bnd4AaABAg,aNrM159J5CM,OTHER,positive,nan,,11
Ugx5-Zbjjr3RABVWrad4AaABAg,ri6eHSvKgZM,OTHER,positive,nan,,-1
UgzuC1HlM1Efdc20WOJ4AaABAg,a14sUJ7DTFU,OTHER,neutral,nan,,-1
UgwgXIUED0g1yG6Sq7d4AaABAg,yzpWDGvqAlE,OTHER,positive,nan,,-1
UgxiU5PBTZAYpZcxmTx4AaABAg,ga5tKkLKVYU,OTHER,positive,nan,,-1
UgwjFzZSt0rUHFDH4Xh4AaABAg,4kNR2IySoeI,EN,neutral,nan,,-1
UgwmouXdGly_sa0kwiF4AaABAg,VvjMSGfULHg,OTHER,positive,nan,,3
Ugy1zPVG2NAQr9-64JR4AaABAg,FLSymAE38CM,EN,positive,nan,,0
Ugwoi368ZCDJKOXRXUd4AaABAg,MzXoHnlzaDs,EN,positive,nan,,-1
UgxSx0Oe5bNni4lPYTR4AaABAg,0u90ryFQ090,OTHER,positive,nan,,-1
UgyT1abjmy5SGZ3F9Ip4AaABAg,w59pOBNjaFM,EN,negative,nan,,-1
UgxxYQJ5_2bgE5p4LyN4AaABAg,EQX_sol-lq4,EN,negative,nan,,11
UgyAFZE7r27-fCEdKvJ4AaABAg,FzZmo0jAZac,EN,negative,nan,,-1
UgxBCBzIRs8hSwLn2fd4AaABAg,OK0sR4M9Oa0,OTHER,positive,nan,,-1
UgyJ5mOluFjUWBa9GyR4AaABAg,pjfE3Mejbd0,OTHER,negative,nan,,9
UgyCQrzH-nvpuP8c1p94AaABAg,rmeDvdiq4lY,EN,neutral,nan,,-1
UgxDRcNw3AaTQ7IIMDh4AaABAg,N_jmGbH4yho,OTHER,neutral,nan,,0
Ugz6bsnt8fZf_dDtwSZ4AaABAg,-4GgQdTJv3k,OTHER,neutral,nan,,0
Ugzlc5GYRITTw2zC-px4AaABAg,UFt4awkdiWo,OTHER,negative,nan,,2
UgxvlE82OUePcwqFFAF4AaABAg,bm5ecXEMhcc,OTHER,positive,nan,,3
UgzZqDlrKSghzq8rZzF4AaABAg,Tly9npwhJXE,OTHER,negative,nan,,-1
UgzyBXmAzhln1FawxhV4AaABAg,Pbpkvw-Lhl0,EN,positive,nan,,-1
Ugzym-He0exxk6y6hS54AaABAg,Xec3JgMeQ1Y,EN,positive,nan,,-1
UgwKrZLpMiGEuyJAmll4AaABAg,jZ3zqKnsNzw,EN,positive,nan,,3
UgzRxSa1ECqgZRoF-5h4AaABAg,WL40fPmIB3U,EN,negative,nan,,9
UgyoY-Nerth8iN6pZPV4AaABAg,KKMEr786xwA,OTHER,positive,nan,,0
Ugxs6k_IMnFAs0MHwpF4AaABAg,kfQ7rux3vuY,OTHER,neutral,nan,,4
UgziVxFuNmxWe093w6Z4AaABAg,2JtuqVEPJSw,OTHER,positive,nan,,3
UgwboOGVp5aKu11aOW54AaABAg,sXcTIkuzQ3I,EN,neutral,nan,,3
UgxMlDR8RwaYTuidUmF4AaABAg,sPWDlZQElZw,OTHER,positive,nan,,-1
UgywTSlsszOdZiSD4QV4AaABAg,t3Sdu_2qohQ,OTHER,positive,nan,,-1
Ugzpb8JM6dpmA0NOIeB4AaABAg,XD4jvdjAMA8,EN,positive,nan,,1
UgxP5JULHhO_B3uRSFV4AaABAg,oE04xz3vvp0,EN,negative,nan,,-1
UgzxG4XUqR39ppj4AYt4AaABAg,T-UvB8oSOCI,EN,negative,nan,,-1
UgystpFJrW6Z01GiK2J4AaABAg,A1a694Vb428,OTHER,positive,nan,,-1
Ugwr6G2ku8XTxfqzuOx4AaABAg,zmJZ_PV87yg,EN,positive,nan,,-1
UgwtbQtoqnyhEmtD6Xd4AaABAg,M2SlFh7NPBA,EN,negative,nan,,0
UgwmizqMKi919GA0ydJ4AaABAg,VpBFoEBGj-Q,OTHER,negative,nan,,0
UgwRaBknQ892u2JVduh4AaABAg,ZIKFznILifM,OTHER,positive,nan,,-1
UgxldaUuOqlVIEyRc654AaABAg,o1G4JFuLlO8,EN,positive,nan,,-1
UgyxejHdub4qj3oQPXN4AaABAg,sXcTIkuzQ3I,EN,positive,nan,,-1
Ugw8w-ugV12Aw8eoyDd4AaABAg,-CWTI65HGvY,EN,positive,nan,,-1
UgyyHbbOhz6hvfENvad4AaABAg,h5C7zB2nbrc,EN,negative,nan,,6
UgxxPOIGbVqnomakj254AaABAg,8PZdGlsJG5E,OTHER,negative,nan,,9
UgxqLtTr9o-O6FFeFax4AaABAg,i5AVZ90Y4vo,EN,negative,nan,,-1
Ugx-cRWimk5FEG6tBYJ4AaABAg,kAk558dMuKM,OTHER,negative,nan,,1
Ugyd_pc4R55aqssqtMB4AaABAg,ZWl4lSs9-ok,EN,neutral,nan,,-1
UgwZxuFQrqqYbtqVDHh4AaABAg,2INmNOaGaVQ,OTHER,positive,nan,,-1
UgzSN6rFMMgHs7aKJhZ4AaABAg,OaHB0_Nqe30,OTHER,positive,nan,,1
UgyrpxGjn9uTzNFxMQx4AaABAg,qTQTaLxTHs4,OTHER,positive,nan,,-1
UgxZv3e6enCIeb-LsuZ4AaABAg,pUWBEajyB1g,OTHER,positive,nan,,0
Ugz5irxWbkOtIrZk9h94AaABAg,K5KVEU3aaeQ,EN,negative,nan,,7
UgwUnvN570v0flCIK3V4AaABAg,8_c74gji_Dk,OTHER,negative,nan,,4
Ugz9wlZPwCCpAklZCfN4AaABAg,OdLJ1cX-5io,EN,positive,nan,,10
UgxVqm_liBFK7BPT5yR4AaABAg,LuLSjgppVL8,OTHER,positive,nan,,1
UgxrbeiIZwIgQxl7E_d4AaABAg,I4BQPxG7zj0,OTHER,neutral,nan,,11
UgxLGHpOZip87V99AkF4AaABAg,kuueTSoxiBg,OTHER,negative,nan,,8
Ugz5LjegFfoDSUSNdX14AaABAg,c39F04inLJ0,EN,positive,nan,,-1
UgwpymecR27DiU4G8dd4AaABAg,Fe9l7GF4aNY,OTHER,neutral,nan,,14
UgwASWsxzcfy-rnHkLZ4AaABAg,0bJynnKMR4k,OTHER,negative,nan,,5
Ugw0zgwrSUw1Rq6HceZ4AaABAg,JkdGZDYTivI,EN,positive,nan,,-1
UgwVzDJgwhDrKhLFqh54AaABAg,XD4jvdjAMA8,EN,neutral,nan,,9
UgzCNPsKkoeVosgNmzp4AaABAg,aq1ho0x3Zg4,EN,negative,nan,,-1
UgxUasYVRw8IlNFCjUl4AaABAg,xZQxnbuz8is,EN,negative,nan,,5
UgwJmFNpNCI1MPxVk3x4AaABAg,nxUDj3LFCww,OTHER,negative,nan,,16
UgxsGAUdkE97IxpsTTt4AaABAg,PznD9FnCKGo,EN,positive,nan,,3
Ugz0v4QL80yKzmiioIV4AaABAg,d3qsj54dGqo,EN,positive,nan,,-1
UgwIVZZLrifRu6SJ1hh4AaABAg,QgxuB0JZGOM,OTHER,positive,nan,,0
UgxDSw2gztgoRyqBU2V4AaABAg,83vGzUMrW8c,OTHER,positive,nan,,0
UgzmYKi32o0gUTRrbtd4AaABAg,QqfLYoBxSfg,OTHER,negative,nan,,-1
Ugw1kqZqarP9oq0hpT54AaABAg,rmwhBtuyrgQ,OTHER,neutral,nan,,-1
Ugx0_SYYtVnLRSLexLx4AaABAg,FMw7Hju2lP4,OTHER,negative,nan,,11
UgwsXAuL3-lephddCrV4AaABAg,ZQVFLeuRxwU,EN,positive,nan,,-1
UgwwspImkDrMPzGmFcJ4AaABAg,sOf4luOmQCw,EN,neutral,nan,,2
UgzaoV-Sr5wPTtIF06d4AaABAg,FPGtW0OI0BM,EN,positive,nan,,10
UgxA4oX7Ekv1T4aeTa94AaABAg,qA8bhfvAM_s,EN,neutral,nan,,-1
UgyDUSuTUy57hlzfdlB4AaABAg,x0g_YlG_Ul0,EN,negative,nan,,-1
Ugx9RjXsB89OFXEQh2l4AaABAg,XNbqyUvOVLc,EN,neutral,nan,,5
UgzR4B9MAhIRXbhJ3994AaABAg,c5t3PR7CUB4,OTHER,negative,nan,,14
UgzNjKBGrPAhaYP0PSh4AaABAg,iqD7yCOvt4w,OTHER,negative,nan,,-1
UgyZeglBSDRf10xcoTh4AaABAg,L32MNDu55MA,OTHER,negative,nan,,2
UgxI5LdxUIuwAi9IH494AaABAg,5yaI5s_3K7o,EN,negative,nan,,3
UgzWwJei257cqyBfB7t4AaABAg,BbqgVFwOzcE,OTHER,positive,nan,,-1
UgzUR9lDfCOGbB5n_bR4AaABAg,KKMEr786xwA,OTHER,positive,nan,,-1
UgzMmvRzKODqZJh-ylx4AaABAg,ELYNZDrmjcM,OTHER,positive,nan,,3
UgxHeRrBJhBF7sLf0n54AaABAg,kG7J7XstEfY,OTHER,positive,nan,,8
UgxRZStMzENvhDApakJ4AaABAg,Q_ENvyYL-YI,OTHER,neutral,nan,,-1
UgzA1LYK1gGhDT6v0dd4AaABAg,kYxRy9QbsSg,EN,positive,nan,,-1
UgwG24rqK-HFSZiDHAp4AaABAg,PuSOQ_bWq9w,OTHER,negative,nan,,1
UgzccwEVg3WyivuSiuB4AaABAg,OjTgExoAaoY,OTHER,positive,nan,,-1
Ugxhxlt9xefewApgn7V4AaABAg,d9EcofEwJRM,OTHER,negative,nan,,2
UgxYpqoXDW0H_EJiYH14AaABAg,hwAmhiFdQdY,EN,positive,nan,,1
Ugx_lQ0nDAFhnRLl9sh4AaABAg,VWScrqXj3bw,OTHER,positive,nan,,3
Ugzbv4UrfZuUjnR3ufF4AaABAg,jWLZfeKpIhg,EN,negative,nan,,12
Ugxya8uzaORTSVOZkxp4AaABAg,gp1Y0beynGQ,OTHER,positive,nan,,-1
UgxiN0wgDZiiFz190UR4AaABAg,GzRp0xB-Tl0,OTHER,positive,nan,,12
UgxB_9FjORSd_d2pQdN4AaABAg,A1a694Vb428,OTHER,positive,nan,,6
Ugzt2XlXk18dG5wjVvR4AaABAg,WqVT0n8onKc,OTHER,positive,nan,,10
UgxieWMiJMIMgaPRfTV4AaABAg,CtWYTEwgiiM,EN,negative,nan,,0
UgxJLQF-Vfh31o4PsD94AaABAg,UALkaIFaYgg,OTHER,positive,nan,,0
Ugx9loIpbqRxg3S79wh4AaABAg,BSkb3NWWmuw,EN,negative,nan,,7
UgyAUrLJRqbOmVyK6jp4AaABAg,5yaI5s_3K7o,OTHER,positive,nan,,5
UgzkrqxDX4htTvBuS494AaABAg,DRvQCp9XPOs,OTHER,negative,nan,,0
Ugylqp36WcdQgPpoDWV4AaABAg,fiiRwirWin4,EN,positive,nan,,0
UgyCiZb1VZ5nIoBTQXZ4AaABAg,XOTEx4WjbV8,OTHER,negative,nan,,11
UgyeegzOP9EntLRSv6N4AaABAg,wXSMTgVGAT4,OTHER,negative,nan,,1
Ugxv0zWsXkQwVv43zRV4AaABAg,p-X3mWyxjz0,OTHER,negative,nan,,3
UgxTZqaD7lWruM4GRPZ4AaABAg,ga5tKkLKVYU,OTHER,positive,nan,,0
UgyIJyL_Up1ajRAYxnd4AaABAg,Mva31J6qpqM,EN,positive,nan,,0
UgyC8a_GNpYi3TA713N4AaABAg,5t2xAikvlcw,EN,neutral,nan,,0
UgxMAqADf0s3m5c07Gt4AaABAg,YvqegDFsgjg,EN,negative,nan,,-1
UgykgnoR-G4YGoNnYcZ4AaABAg,yzXZ7cZXifo,EN,neutral,nan,,1
Ugy0-db5uBVB_VhAOfh4AaABAg,VYhlSalQax8,OTHER,positive,nan,,1
Ugx-y_Xi-WP65hDkncF4AaABAg,WWt363dN05A,EN,positive,nan,,-1
UgyU431whvDrIYyBc9x4AaABAg,dOAjaZWQmY8,OTHER,negative,nan,,0
UgxATqbgTrz_QH1_eyV4AaABAg,xMW0HPAPCPc,EN,negative,nan,,0
Ugwq2i8RQItC4qYRg_14AaABAg,OaHB0_Nqe30,OTHER,negative,nan,,0
UgwBXJpd-7aMO8CzpsZ4AaABAg,EcVGff7XvFI,OTHER,negative,nan,,-1
UgzvwH1vxCb-w8Luvnp4AaABAg,qo8TVBMd-nI,OTHER,positive,nan,,0
UgyFxfirwgwVeTfyCaZ4AaABAg,ZIj-2yTKtbo,OTHER,negative,nan,,-1
UgwGh2DeuN7VqF4UAXx4AaABAg,Oz7N66yAJto,OTHER,positive,nan,,-1
Ugy7JQPoGSnt468092l4AaABAg,37k1BD-wYMs,EN,negative,nan,,-1
UgyXV1WCQMgwuprHj3Z4AaABAg,NHtnvucfmsg,EN,neutral,nan,,1
UgyqHZ6ksU0XxMl5QBt4AaABAg,PmsoxB5odhk,OTHER,positive,nan,,-1
Ugz5M-h6kM6xUrIAzHJ4AaABAg,um7thntdspk,OTHER,negative,nan,,-1
UgxSQwdTX6lkfNR57ah4AaABAg,T3MjSxysft0,EN,positive,nan,,7
Ugx-6Kw1fSiVg_OxYL14AaABAg,QFZ5yO21Nqo,OTHER,negative,nan,,8
UgztgCtiyfTSyamYL994AaABAg,MC39lL2JtoE,EN,negative,nan,,-1
UgzuBUGdWsdGeJgFvtF4AaABAg,FzZmo0jAZac,EN,positive,nan,,9
UgxiHS0JHX8AmANiufJ4AaABAg,y3Ir8fWGJz4,OTHER,positive,nan,,6
UgymxAsv0fbMlvhaQ2h4AaABAg,UaCh5A9dxEA,OTHER,positive,nan,,-1
UgwoIuF8JhxPlGkbSvx4AaABAg,CNBF_fe7tvs,EN,neutral,nan,,-1
UgyFNhVLPBDa5zpnuyB4AaABAg,UaCh5A9dxEA,OTHER,positive,nan,,10
Ugx7RnFUucZmevTRwj94AaABAg,quPbeni0AhI,OTHER,neutral,nan,,11
UgwRoHGIOsIdZCinq_54AaABAg,yteN21aJEvE,EN,positive,nan,,2
UgwMIOW4wdQSxJQ3O7F4AaABAg,QgxuB0JZGOM,OTHER,positive,nan,,4
UgwVZY7ewJLfGOE0xQJ4AaABAg,3OSJetbIM0Q,OTHER,positive,nan,,13
UgyEBBuFPOVePXnwaTN4AaABAg,nyKhwrSsJ44,OTHER,neutral,nan,,-1
Ugzm6Lobs6B3Ibgb5Bd4AaABAg,Oz_UYJuHPGA,EN,positive,nan,,-1
UgzCu9mumm2FFNejfo94AaABAg,5t2xAikvlcw,EN,neutral,nan,,-1
UgzcMyhRQOPd1t3ly1N4AaABAg,Q1ZBhIGdVio,EN,positive,nan,,-1
UgyWoPHapwmokHvaTAZ4AaABAg,KATtKTC_ios,OTHER,positive,nan,,-1
Ugyypsj5EaboWyBXezV4AaABAg,CL9qDUw-nK4,OTHER,negative,nan,,-1
UgyqPEA1FW455W7sSjx4AaABAg,9luW1gMCGak,OTHER,neutral,nan,,-1
UgwfY0_wo7RmER7GKZp4AaABAg,BOe03QnK-Xg,OTHER,positive,nan,,0
UgxWkW9elhjgt2re-ZJ4AaABAg,RDjj7ppqf3Y,OTHER,negative,nan,,9
Ugw8HphT9Bi4Md3xnkR4AaABAg,eU1Gf46a5tQ,OTHER,positive,nan,,15
Ugwz4q1j4WjiLWavz514AaABAg,FpQdXSuCra0,EN,positive,nan,,13
Ugw-6E6eafPDcRrvS6Z4AaABAg,rIzBtzZNR5M,OTHER,positive,nan,,-1
Ugzafts-nlPOsU6LruV4AaABAg,akOtj2tnMxk,EN,neutral,nan,,-1
UgwQbOZhgG6QhjG7L7x4AaABAg,o0tccIlvkDs,OTHER,positive,nan,,13
UgzO9QGeBnym5OqGubx4AaABAg,J1y8JnHhlxo,OTHER,negative,nan,,-1
Ugz1_KCKAhUOfN1Z7WZ4AaABAg,iIW6kWtP-1Q,OTHER,positive,nan,,-1
Ugxx-snuVOvi55Gs1j14AaABAg,l9zzwxuqgKM,EN,negative,nan,,12
Ugx0_ha77llObnbKjcR4AaABAg,tpeDX8QXBWs,OTHER,negative,nan,,4
UgxgK0PJLhUEX-OjV1N4AaABAg,qfqbCHzTe_s,EN,positive,nan,,2
UgzQwRvfQ1zaGvvkOdt4AaABAg,QgxuB0JZGOM,OTHER,positive,nan,,5
UgxF6u86XEi7kgruNd54AaABAg,CX4H3xvMcN4,EN,positive,nan,,2
UgzkE7DkmXkT2Nhdwl54AaABAg,L1wKgc6ZZMc,OTHER,positive,nan,,1
UgxC_RtaCvf5JKgNPxd4AaABAg,K0IhQ8ZJpVA,OTHER,positive,nan,,-1
UgxKpVwwsAF-uUSmEHZ4AaABAg,NkLM8HTYY1g,EN,negative,nan,,1
Ugz9ahEI0ELCMjWQnZJ4AaABAg,Cx4GvzjRMx8,EN,positive,nan,,-1
UgyVyKyaH24jUVQ7VP94AaABAg,QFkIZOs4KBo,EN,negative,nan,,-1
UgyJXLtmQ8iGFYAWYAh4AaABAg,5mJgr1ns36E,EN,negative,nan,,10
UgzhijkDWhy40i48P3J4AaABAg,jbSs4PtJt-w,EN,positive,nan,,-1
UgwQZqIR-8zW86pcvyd4AaABAg,25ZYt0CsUbE,OTHER,positive,nan,,-1
Ugzet3j33sJI7AzkdtV4AaABAg,OKoF4l68qW4,EN,neutral,nan,,-1
Ugw1Ll3mENPxlFtfgcN4AaABAg,VXdbffgTMVs,EN,neutral,nan,,15
UgwepO-aEOBODu9Vtxp4AaABAg,36bhBfanoL8,OTHER,negative,nan,,1
UgwtOCg8gh5UyLIYCWN4AaABAg,XrRqJk-7Gy8,EN,negative,nan,,0
UgymXW3TJZDfi5QYL0p4AaABAg,i9i_tLQuyhE,OTHER,positive,nan,,-1
Ugz8sKdC0GRZ081HY_h4AaABAg,OgwoP4HOKQ0,EN,neutral,nan,,13
UgyUdxiz4ybqtNR0YJR4AaABAg,J9ni5aVcX3U,OTHER,positive,nan,,2
UgzkdOyVsvcCv580MqZ4AaABAg,rQJBLVKR6EE,OTHER,neutral,nan,,10
UgyOktwa7JcbMQn0KFp4AaABAg,PtETUYa3i2Q,EN,negative,nan,,-1
UgzNkBnWMobsM2cDgbF4AaABAg,X1q2Yf3CLD8,EN,positive,nan,,0
UgyBtFAfVXDBzl-e1xp4AaABAg,QNPpzobSQDY,OTHER,negative,nan,,12
UgxZUUH0WUFqSHrQ1o14AaABAg,9HBALp1UxPw,OTHER,neutral,nan,,-1
UgwN3E6ZJQhnXixpN8t4AaABAg,ZPWDaMcSOrE,OTHER,neutral,nan,,0
Ugxom_ceU2E4vsRlumZ4AaABAg,9HBALp1UxPw,OTHER,negative,nan,,0
UgzkCKHQWxAPfyidkkN4AaABAg,-osSjxFTMv0,EN,neutral,nan,,2
UgzZzn_WZ27dxEO46oF4AaABAg,eU1Gf46a5tQ,OTHER,positive,nan,,1
UgwgC7uwbUclj7KT_Rd4AaABAg,ZsLYnxk1SJc,OTHER,negative,nan,,3
UgyjMoK19AQW_LcoWe94AaABAg,0I1PjSkbVkA,OTHER,neutral,nan,,-1
UgzS4zf8IacXmowbRRB4AaABAg,_Q9c5SjCYkg,EN,negative,nan,,3
UgxhMNNTQTRP6ALYZ_x4AaABAg,uzWHS8ieywQ,EN,negative,nan,,5
Ugw0217YE_y_fTwBvMB4AaABAg,q6Y3cKMPtyU,EN,positive,nan,,3
UgwONDRFSWMfE2c9Bh94AaABAg,i-9fYAxLlM4,EN,negative,nan,,9
Ugz_5-tko7mTdoEtOJV4AaABAg,k2lz6uVYVNg,OTHER,negative,nan,,0
UgxMJVIuSEYJVULl7w94AaABAg,tUFxM7J1a1o,OTHER,neutral,nan,,-1
UgzRfwf4iTeqE9z0sRN4AaABAg,kXMbtZBcyeI,OTHER,positive,nan,,1
Ugy_jR5Y8Hx5PCl17714AaABAg,reiAxXG3LBk,EN,negative,nan,,0
Ugxzc2NUDKGBYQkZazl4AaABAg,geGo_W3e_ks,EN,negative,nan,,-1
UgwAlKkn5LNf0qpl0PR4AaABAg,QvNrCL3Nsmc,EN,positive,nan,,0
UgzMvcmlyluMWmcaTHJ4AaABAg,MuK3s16yyzE,OTHER,positive,nan,,10
UgyuZQtuMGd0nUns9YN4AaABAg,OK0sR4M9Oa0,OTHER,positive,nan,,0
UgyRNfoAySs1b0xnlIN4AaABAg,ri6eHSvKgZM,OTHER,negative,nan,,-1
UgwUxxSfMHk-EfSC0Sl4AaABAg,cYHm3zq_PgE,OTHER,positive,nan,,-1
UgxXyobSkp75ZqiM8gF4AaABAg,vglLBD3PMv8,OTHER,negative,nan,,-1
UgyFN_YBkdwML7ETmct4AaABAg,L09m1iEd2PU,OTHER,negative,nan,,0
UgxmKY0KCRmzI12y2bZ4AaABAg,vglLBD3PMv8,OTHER,neutral,nan,,3
UgytMjbN9PziCGn3iFJ4AaABAg,z-HiFEzPYNw,OTHER,positive,nan,,0
UgwtMznAhfUlHH_6c7t4AaABAg,-osSjxFTMv0,EN,neutral,nan,,-1
UgyIIn74BUd6WTnEK2Z4AaABAg,9MDMvE56cr0,OTHER,positive,nan,,3
UgzyEkAX1fJd_ig8t7h4AaABAg,69D0AIlTzSo,EN,negative,nan,,-1
UgxZ_y1nydb2MIuJcgh4AaABAg,Vrj9ik34XOE,OTHER,negative,nan,,0
UgylSnOhmFgtC5-i0nB4AaABAg,XK6wHFZsaAI,EN,neutral,nan,,-1
Ugw9UqkcXwnGWT-fPJh4AaABAg,ffOhQ1WkM0w,OTHER,positive,nan,,-1
UgwiPvzyLZXQHMDJ-9d4AaABAg,npiMvw5iSz4,OTHER,neutral,nan,,-1
UgwoAWBgUhHGmj_33ad4AaABAg,PoM7peU9EMk,OTHER,neutral,nan,,3
UgwutfQ1M27Z4pDtNuR4AaABAg,MJSjtM8p4R0,OTHER,positive,nan,,-1
Ugx170BLhrp1O14VO1t4AaABAg,ghbo06kon_I,EN,negative,nan,,0
Ugy_DFNudRyXoPxzyVR4AaABAg,wXSMTgVGAT4,OTHER,positive,nan,,8
UgzdiiLzh_CqhW1lFWx4AaABAg,xzCqGDr6N18,OTHER,neutral,nan,,1
Ugz6DzQgvt-qA_klDQB4AaABAg,e9JirdzSp_o,EN,positive,nan,,-1
UgyrUej8lqeeEVe5mel4AaABAg,ZO6DPEa3Ds0,OTHER,neutral,nan,,0
UgzK_-1kH0u2oUf4jIp4AaABAg,PoM7peU9EMk,OTHER,neutral,nan,,6
Ugz2i_ma2SQqEwlKZR54AaABAg,ISU97qNFwq0,EN,positive,nan,,-1
UgzwMKWiWBro4Zzm2Jt4AaABAg,DlOPG6GUNTM,OTHER,negative,nan,,-1
Ugy6Hb7GH18UYjHcvgV4AaABAg,LOtrgWF4EMU,EN,negative,nan,,3
UgwRQB6PozbQe__CnMt4AaABAg,dHFWRH6OOmM,EN,negative,nan,,4
Ugyv9onQmhDU4tU4Ilp4AaABAg,0JOoITVSpyo,EN,positive,nan,,0
UgwUu7rDuAxG8C-SUpN4AaABAg,yV9mMM8t0_w,EN,negative,nan,,10
Ugyynh753ByruDZ4zvd4AaABAg,b-cZ2aYRMUo,OTHER,positive,nan,,2
Ugy64jTMwT3pE1jZ3AZ4AaABAg,zmXQU01Qh08,EN,neutral,nan,,0
UgxUH7-k6PlGAODLycd4AaABAg,69D0AIlTzSo,EN,neutral,nan,,7
UgxdtKftKibgkA8iOsV4AaABAg,f2wQfjaNDJE,OTHER,positive,nan,,-1
UgymVZxmUvLO00n5TDx4AaABAg,_WeyjWJnPek,OTHER,neutral,nan,,-1
UgxamPmnSbXryJgtAwF4AaABAg,UkQfhwrlfJ4,EN,neutral,nan,,8
UgyzaSSAbXDGDzAOhiJ4AaABAg,zZVSXIJZZa4,EN,negative,nan,,0
UgzxHcccgCNWPSPbwoR4AaABAg,QZQFhYGmIzk,EN,positive,nan,,-1
Ugzul9NR3ca_GCBrFdl4AaABAg,kAk558dMuKM,OTHER,negative,nan,,-1
UgxJcFMN3gFxiVrtlgJ4AaABAg,l7WRU8hi9Bs,EN,negative,nan,,0
Ugy8GvZ2HsA6YnFLy_d4AaABAg,QNtjKU3z1tA,EN,positive,nan,,9
Ugz7EJUYz64DeZ0lINJ4AaABAg,fZmQ_aPXJAM,EN,neutral,nan,,13
UgydjyYSGiqWwOfv_fd4AaABAg,FiLhmjsq1ZE,EN,positive,nan,,2
UgwdsAlpynexsSMSAHt4AaABAg,bkCOoszPzOw,OTHER,positive,nan,,6
UgzJnVBG7-GVCxecxCJ4AaABAg,dTI6kPeMy38,OTHER,positive,nan,,2
UgwYBptKGBDa5bVOUkB4AaABAg,dHFWRH6OOmM,EN,negative,nan,,2
UgwtqtVMTqBWRCWm2nV4AaABAg,U5MecvHMKo0,EN,positive,nan,,-1
UgxZ7qVrbfvZ5u4HoiB4AaABAg,mA0yMSwYs4Y,OTHER,negative,nan,,-1
Ugxv2idmd1OsNH6l9N94AaABAg,l0TxxE20EK8,OTHER,positive,nan,,9
Ugw0bnLF9sCGDgSfVpN4AaABAg,GEmJGuIsDkw,EN,negative,nan,,-1
UgwgWN7sBZuuAzn_Guh4AaABAg,jX4D3YTsT8w,OTHER,neutral,nan,,-1
Ugw6lOYWaLoHgyiVTYl4AaABAg,er2HgwR-j8o,OTHER,neutral,nan,,-1
UgwopOKqfOBxwEPoSuF4AaABAg,2_7tuK_-ko4,OTHER,negative,nan,,-1
